Turkcell ve Airspan 5G’de inovatif çözümler için biraraya geldi;pozitif
Turkcell salla kazan bana 10000 dk vermene gerek var miydi gercekten ben iade etmek istiyorum;negatif
Lütfen Turkcell beni sesimden tanır der misiniz?;notr
Turkcell 4.5G'yi denize taşıdı;pozitif
ayy turkcell müşteri temsilcisiyle konustum kapatırken hayırlı aksamlar dedi alalala;notr
İnternete girebilmek için evdeki ttnet wifi mi kapatıp telefonumun Turkcell internetinden bilgisayara bağlanıyorum. Harikasın TTNET !!!;pozitif
Baba aklınız varsa Turkcell e geçmeyin sürekli bişe kitliyolar;negatif
"""Oracle Digital Day #Ankara; Verinin Önemi ve Veri Merkezleri, Turkcell Kurumsal Satış Direktörü Murat Küçüközdemir…""";notr
Bilim/Teknoloji Haberi: Turkcell ve Yandex'ten yerli arama motoru: Yaani - Teknokulis;notr
@musquixote Turkcell'in kendisi bile o kadar değişti ki :/;notr
@kedimbileyok sen vodafone gibi anı yaşarken turkcell gibi seni heryerde çekemem (kamyon arkası yazısı gibi oldu) ?;notr
10 dakikadır '' ya bu kadar hızlı nasıl uygulamalar yüklendi '' diye düşünüyorum. İşin aslını turkcell'in paket bitimi mesajıyla anladım.Tşk;negatif
Turkcell Enerji Ticareti Yapabileceği Yeni Bir Şirket Kuruyor  #webtekno;notr
@tusemocan tabiki avantajlı çunku biz birer gerizekalı adayıyız. Sırf meraktan gezdim Turkcell 4600 Avea 4300 Vodafone 3900 sacmalık resmen;negatif
Turkcell Global Bilgi’nin 2017 hedefleri -;notr
Turkcell Salla Kazan'dan haftalık 10 bin dk kazandım ulan zaten bir hafta yaklaşık 10 bin dk ediyo aq;negatif
Tekfen, Turkcell ve Tümosan önemli gelişmeler;notr
Turkcell Superonline,TT NET size kalitede 500 çeker kalitede..;negatif
Sevgili Turkcell bana 10bin dakika verme, bana internet ver TUKENDIM YILDIM OLUCEM;negatif
Seyfettin Sağlam: 'Turkcell GNÇYTNK rekora koşuyor'! #SeyfettinSağlam #TurkcellGNÇYTNK;pozitif
Okan Üniversitesi Hastanesi Turkcell'de! Dyt.Derya Fidan 'Sağlıklı Beslenme' hakkında bilgilendiriyor!…;notr
Turkcell bile ?;notr
@TurkcellHizmet teşekkür ederim canım Turkcell:);pozitif
@AhmetYeles Turkcell ailesinin avantajlarından yararlanmak için sizi de Turkcell ailesine bekliyoruz. +;pozitif
Turkcell'de en çok izlenen maç Beşiktaş'ın;notr
Turkcell T80 haziran ayında satışa sunulacak ayrıca T serisinin yeni Tablet ve TV ürünü de gelecek @Turkcell  @BTgunlugu @donanimgunlugu;notr
Sarı Kutu olmasa internet yapamayacaktım teşekkürler Turkcell @TurkcellHizmet;pozitif
@evirlan İyi hatırlattınız, o dönemde bile (Hazır Kart pazarlamada çok baskın olsa da) Özgür Kız Turkcell ana markasının yüzü değildi;notr
I'm at BOSİS Merkez | Turkcell İletişim Merkezi - @bosisbodrum in Muğla, Türkiye w/ @cansutezelli;notr
Dün koç holding ve Turkcell hisselerini 1 dakikada tabana yapıştıran algoritma hatası miydi tombul parmak mi ? Borsa bin puan düştü bir anda;negatif
SPK, Koç ve Turkcell'deki hareketi inceliyor;notr
turkcell küfür ettiğimi  hissetti bidaha aradı ve açar açmaz yüzüme kapattı orospu çocukları.;negatif
Turkcell 14 subat hediyesi olarak 2gb verdi cnm trkcll djsjs;pozitif
#sikintiyok ,,,, @ Trabzon Turkcell Global Bilgi;notr
böylesine derin acılar yaşayan insanlar varken hepimizin şükretmesi gerekiyor (turkcell gencaver adamdır);notr
@Ayhanborsa81 arkadaşlar spk nın yaptığı o ç luğunu Ayhan ne yapsın spk Turkcell Koç alabildi mi brüte gücü yetmedi bize yetti 10 bin zarar;negatif
Turkcell’den ilginç hamle: Enerji ticareti şir -;notr
Turkcell'den 61Cell abonelerine müjdeli haber. Detaylar =>;pozitif
NETWORK VERI MERKEZI İŞLETİM MÜHENDİSİ - Turkcell - Türkiye: Enerji ve altyapıdan sorumlu ekiplerin NDC bina ve…;notr
"""Yandex ve Turkcell El Ele Verip Google'yi Devirecekmiş! Olur mu """"Yaani""""""";negatif
Turkcell enerji şirketi kuruyor  @kazete_ aracılığıyla;notr
Satış Planlama ve Analiz Uzmanı-Engelli Kadrosu - İnteltek-Turkcell Grup Şirketleri [İstanbul(Avr.) - 25.02.2017];notr
Ooooo turkcell salla kazan yeniden gelmiş :D;pozitif
Turkcell Reklam Filmi Netmecra ekranlarında.;notr
@febahadir tabiki de var ? 28.0 Turkcell operatör güncellemesi? @TurkcellHizmet;notr
Turkcell pişmanlıktır, net! @superonlinetr;negatif
Ya doğum günümü turkcell bile kutladı sevdiğim çocuk kutlamadı of;pozitif
@VodafoneTR @VodafoneDestek 2 ay sonra vodafone lu olmayı düşüne nçok sayıda Turkcell abonesini şuan kaybetmiş durumdasınız.;negatif
@edilaveroglu Turkcell TV+ kanal listesine  adresi üzerinden ulaşabilirsiniz.;notr
Turkcell Genel Müdürü Kaan Terzioğlu, ertelenen Global Tower’ın halka arzı için aceleleri olmadığını söyledi.;notr
@bostonpolice TÜRKİYE DEVLETİ CİESEM ŞİRKETİ TURKCELL İLE HABERLEŞME KANUNU ADI ALTINDA  ABONELERDEN HAKSIZ BİR ŞEKİLDE KONTÖR ALIYOR;negatif
Ensar'a sponsor olan Turkcell'in yıllık kârı yüzde 27 düştü  @solhaberportali aracılığıyla;negatif
#TCELL: Turkcell’in 4. çeyrek net karı 351mn TL ile 357mn TL olan piyasa beklentisine paralel gelirken …;pozitif
Hatalı verileri görmemiş olanlar için not: Koç Holding %10, Turkcell %7 aşağıda, BIST 100 87 binlerdeydi, yürekler ağızlara geldi! ?;notr
İNGİLİZCE BİLEN ÇAĞRI MERKEZİ MÜŞTERİ TEMSİLCİSİ - Turkcell ve Grup Şirketleri [Ankara - 13.02.2017];pozitif
@asklepeios ya bende dün evden VPN'e bağlanamadım, Turkcell bağlanıyor ama?;pozitif
Koç ve Turkcell hisselerinde yaşanan sert düşüş tombul parmak vakası mı?;negatif
@meryemsoyu0123 bi sen bide turkcell zaten;notr
Turkcellilere Müjde Gençler Salla Kazan Geri Geldi ?? Turkcell Hesabım Uygulamasını Kurun Haftada 1 Sefer...;pozitif
Turkcell o kadar can yaktıktan sonra millete acımaya başladı galiba ?;negatif
#turkcell Şimdi aklıma geldikçe bir Turkcell İletişim Merkezinde yapılamayan yada mümkün olmayan bilimum işlemlerden söz edeceğim.;negatif
@Turkcell bulunduğum yerde download hızında turktelekom daha iyi, upload hızında turkcell daha iyi, Vodafone ikisinde de üçüncü;notr
@JosefGermenler vindovs koyacaksa alınmaz. Uygulama bulamıyorsun. Turkcell uygulaması yok misal.;notr
SAHA SATIŞ TEMSİLCİSİ - TURKCELL SUPERONLINE MERSIN SUPERNET [Mersin - 10.02.2017];notr
Ok ile hız testi yapmışlar sonucu yanlış bulmuşlar abi cevap turkcell degil lan ?;negatif
Turkcell 2016 yılındaki finansal bilgilerini paylaşıyor.  #turkcell;notr
Turkcell’de Pazarlama Uzmanı maaşı ne kadar? KariyerSor'dan öğren...;notr
39- A.Doğan, Pamukbank hissedarı olarak gözüken Turkcell'in peşindeydi. Ancak TMSF ve Karamehmet anlaştı.;notr
Turkcell'den köylere 4,5G hizmeti;pozitif
Altman Z-Score Analysis for Turkcell Iletisim Hizmetleri A.S. Sponsored ADR (TKC) #altmanzscore…;notr
Piç turkcell yine bana salla kazanda dk verdi ben napayim dkyi net var bana net ?;negatif
@murunski turkcell hesabım uygulamasindan servislere bakarsan orda hediyeler var;notr
Salla kazanla 2 gb kazanmak canım turkcell ?;pozitif
Turkcell salla kazandan 10.000 dakika kazandım. Konuşmak isteyene konferans yapabilirim ?;pozitif
Turkcell gel boynuma dola :);notr
Turkcell ve Superonline olarak gece gece 350? den oldum aq;notr
Turkcell ve Yandex'ten yerli arama motoru: Yaani - Teknokulis  #teknoloji;notr
Şiddetle tavsiye (@ Turkcell Diyalog Müzesi in İstanbul, Gayrettepe);pozitif
#turkcell @TurkcellHizmet @TcellPlatinum Turkcell'le bağlan hayata deyip dünyayla irtibatımız neden kesiliyor?;negatif
Yıldız Tilbe - Al Sana 14 Şubat  - Turkcell Sevgililer Günü Reklam Müziği;notr
Turkcell neden Garantisiz ürün satıyor  !;negatif
keşke lig yayın haklarını turkcell alsaydı. nasıl kıvranıyordunuz şimdi ha.;pozitif
Canım turkcell sen ne ara bana hediye 10 GB internet verdin?;pozitif
Turkcell'i o kadar sallıyorum ulan hiç mi 10 gb gelmez ilk sallayanlara geliyor bana gelmiyor aq;negatif
içinde internet paketi de olan, en ucuz turkcell tarifesi hangisi?;notr
Turkcell Hayatım boyunca kullandıklarım içinde En kötü internet bağlantı hizmetini Sunan şirkettir. Bunda hem samimi hem de iddialıyım..;negatif
Tudor ilk transferi açıkladı!  Turkcell'in 2016 #Turkcell Beren Saat Fikret Kaya Taha Akyol…;notr
@superonlinetr utanmadan birde cepte 4 gb internet hediye ediyorsunuz oda Turkcell hattınız var ise şakamısınız siz ?;negatif
Turkcell 4. Çeyrek Finansal Raporunda Son 10 Yılın Büyüme Rekorunu Kırdığını Açıkladı;pozitif
Turkcell Global Bilgi’den 2017’de bin 500 kişiye istihdam hedefi;pozitif
Turkcell Global Bilgi'den 2017'de Bin 500 Kişiye İstihdam ...;pozitif
@drunkforshawn Modem ve Turkcell TV+ kutusu dahil tüm cihazları kapatmanızı ve sonrasında, +;notr
Turkcell Global Bilgi'den 2017'de bin 500 kişiye istihdam hedefi-- #turkcell #globalbilgi;pozitif
Turkcell 10.000 sms hala duruyormu ya ben smse geçiyom sikeyim wp;notr
Turkcell resmen şımartıyor beni ?;pozitif
Koç Holding ve Turkcell'in düşüş nedeni algoritma hatası -;notr
@BozkurtSuat Turkcell İletişim Merkezleri'mizden destek alabilirsiniz.;notr
RESMEN HOPARLÖRÜM BOZUK VE TURKCELL BANA 10.000 DAKİKA KONUŞMA MI VERİYOR?;pozitif
#telepluscomtr Turkcell T60 Çizgili Silikon Kılıf Kırmızı - Price : TL17.90;notr
@TTDestek eski bir turkcell teknik birim çalışanı olarak bilgim var ancak anormal bi durum olduğunu düşünüyorum an an hesaplıyorum çünkü;notr
Sen 20 Mbps ile internete girdiğin Turkcell'i bırak Vodafone geç. Vaziyet ortada 2 Mbps dahi değil @VodafoneTR;pozitif
@TcellPlatinum turkcell tvyi 40 yılda 1 kullanıyorum. kaydettiğim programı izlicem hata veriyor. bu nasıl iştir ya. memnuniyetsiz dizboyu!;negatif
size tecavüczü dediler diye turkcelle geçtim harbiden tecavüzcü çıktınız @superonlinetr @SuperYardim @Turkcell;negatif
FamaHaber : Turkcell'in 2016 kârı yüzde 27 düştü =>;negatif
@Turkcell akpli bakan ceolardan sonra turkcell soyut ve subjektif verilerle insanları kandırmaya devam ediyor tıpkı partisi gibi.;negatif
@black_vampiree turkcell;notr
Turkcell inovasyon ve girisimcilik alaninda turkiye nin en onde gelen sirketlerinden birisi olmustur...;pozitif
@TurkcellTVPlus @superonlinetr @TurkcellHizmet Turkcell TV+ için mac ile web üzerinden ne zaman erişim sağlayabileceğiz?;notr
"""Turkcell adamdir kips;)""";pozitif
Turkcell ve Yandex, Yerli Arama Motoru 'Yaani' İçin Ortak Oldular;notr
@jkuee turkcell'in;notr
TURKCELL Genel Müdürü Kaan Terzioğlu'nun yaptığı açıklamaları derleyip özetledik. Yenilikleri çok iyi kullanıyor...;notr
14 şubatta turkcell net verecekti 14 şubata ait beni heycanlandıran tek şey bu sanırım jdjs;pozitif
SPK, Koç ve Turkcell'deki hareketi inceliyor. +;notr
Şu aq turkcell kadar soyguncu operatör görmedim bütün yüklediğim tl leri çekti;negatif
Bende güven sorunu var ve bu doğuştan değil ? sorun bende değil sizde hepinizden nefret ediyorum sizede turkcell e de lanet olsun ???;negatif
Yanlislikla aveaya girip turkcell hattima tl yukletmeye calistigim canlandi birden gozumde . biraz alakasiz oldu am…;notr
Salla kazan yeniden aramızda ?????? Hazırkart veya Faturalı olmak farketmiyor numarasını Turkcell'e taşıyan...;pozitif
Çay çıkar ? (@ Girit İletişim Turkcell in Çanakkale);notr
Turkcell enerji ticareti şirketi kuracak Turkcell İletişim Hizmetleri AŞ tarafından, elektrik ticareti yapmak...;notr
@Cehennemelegi__ Turkcell bize sponsor olsun satışlarını  3 katına çıkartırız bu muhabbet devam ederse sjajajja ??;notr
Turkcell müşteri hizmetlerini ararsan falan ben buradayım @canbonomo ara bence ?;notr
@superonlinetr uzun uğraşlar sonucunda 4*4 aboneligimi iptal ettirebildim iptal ettirdigim gün turkcell faturama 20 lira ücret eklediniz;negatif
Salla kazandan turkcell bana haftalik 1gb internet verdi ay gerek yok şekerim o ne öyle benim internet zaten 10 gb ?;pozitif
Turkcell'in yeni yüzü;notr
47// küçükken yolda gördüğüm herkese öpücük atarmışım ve turkcell'in selocanını görürsem kimse beni ondan ayıramazmış. bayılırmışım.;pozitif
İş ilanı: Saha Satış Temsilcisi - TURKCELL SUPERONLINE FIBERONLINE İLETİŞİM [Ankara - 21.02.2017] // Tercihen...;notr
Kızın attığı randomun içinden gözüm direk T9 a takıldı ve aklıma direk turkcell geldi işte fakirlik;notr
Yine dertsiz başıma dert, gamsız bağrıma gam keder bağladın turkcell;negatif
Turkcell 4.5G kapsamasını denizlere de taşıdığını açıkladı!  #ÖnceTürkiye #üstad;pozitif
@Kurtulusm @TTDestek @turktelekom Türk Telekom pişmanlıktır. Turkcell'den LTE neti mükemmel. 1.5 gb dosyayı 5 dkda indirdi bende. Öneririm.;pozitif
@sonbirdalsigara asker adamın arayanı soranı olur normalde ama sivilde bir avuç sahte dost biriktirmişim  Turkcell'…;notr
Turkcell'liler BiP'ten karşılıklı hediye kazanmak isteyen mesaj atsin beraber hediye kazanalim...;pozitif
"""Turkcell'in babama verdiği Vestel tablet ile hüzünlüyüm; onu açmak istediğimi unuttu zannediyorum.""";pozitif
Turkcell 4.5G Kapsamasını Denizlere de Taşıdığını Açıkladı;pozitif
25- Günümüzde TURKCELL, AVEA gibi oporatörler artan abone sayısını karşılayabilmek için erişim sağlayıcılarına ihtiyaç duymaktadırlar.;notr
@arifkkdemirci Her hafta yeni hediyelerimizle Salla Kazan Turkcell Hesabım’da olacak. Takipte kalmayı unutmayın.;pozitif
Turkcell, “Güvenli Dijital İmza”yı Hayata Geçiriyor  @Turkcell;pozitif
İnternetim bitiyor diye ek 1GB paket aldıktan hemen sonra Turkcell'in SallaKazan'ı yeniden başlatması ve oradan da 1GB internet gelmesi...;pozitif
@TurkcellTVPlus @superonlinetr Turkcell tv normal kutu inanılmaz derecede yavaş. Açasım bile gelmiyor. 4k isteyince verilmiyor. Yazık.;negatif
@gazetesozcu Benim interneti acmadilar bende ayrıldım turkcell den;negatif
@b_inovasyon derneği olarak tertip ettiğimiz söyleşi programında Turkcell GMY sayın Gediz Sezgin i dinliyoruz.;notr
Turkcell'e dergi tasarlıcam baya gerildim ama hallederiz yaw.;notr
@TurkcellHizmet turkcell tv+ cep paketine tıklamam gerekiyormuş. Abone oldum teşekkür ediyorum. Tv izlerken 10 gb internetten yemeye başladı;negatif
@Turkcell ++mağazada böyle çalışanlar yaptığınız işe bugüne getirdiğiniz Turkcell adına hakarettir!;negatif
Neyse ki turkcell var da mesaj atıyor ?;notr
Turkcell Global Bilgi'den 2017'de bin 500 kişiye istihdam hedefi!  #ÖnceTürkiye #üstad;pozitif
11.202 dakikam var tşk Turkcell;pozitif
Saha Satış Temsilcisi - TURKCELL SUPERONLINE FIBERONLINE İLETİŞİM [Ankara - 18.02.2017];notr
Turkcell, Vodafone ve Türk Telekom harici iddialı bir operatöre ihtiyaç var. İhtiyacım var. Bu üçünden de nefret ediyorum.;negatif
Turkcell için vatandaşların artan dakikaları ne oluyor totalı ne kadar. Bunun çözümü bulunmazsa. Tukedici olmazsa İHM si daha sonra bakılır.;notr
Allaha şükür bugünde 1 gb kazandık Turkcell hanımefendiden;pozitif
Sevgililer gününde favorim?? @ Turkcell Akademi;pozitif
Vodafone da çalışıp turkcell li olmak;pozitif
#GerçeklerVeİddialar  LAN BU TURKCELL SUPERONLİNE VE TÜRK TELEKOM İNTERNETİ BERBATMIŞ..YA BU HÜKÜMET NE BOKA YARIYO NEYİN REKLAMINI YAPIYO;negatif
Turkcell Iletisim Hizmetleri : 20.2.2017 | Announcement Regarding the Change in Organizational Structure;notr
Turkcell'e mesaj attım internetim yavaşladı diye bana telefonu kapat aç dedi ne kadar profesyoneller ya hiç aklıma…;negatif
Ulan turkcell helal olsun sevgililer günü sayesinde 2 gb kaptım ee Muslera ya gol attım boru mu ?;pozitif
Ne varsa Turkcell'de var. Geçirse de Turkcell. Soktum kotanıza gavatlar;pozitif
Şimdi gözümü bir açtım Turkcell'den internet yağmış telefonuma? 27 gb  internet kafe açarım saati 5 tl.;pozitif
turkcell shubuo uygulamasından hazır kartlılara özel 89 kontöre piksel çıplak kadın sms'i alan efsane tayfaya günaydın;notr
Turkcell e geçtim ondan da pişmanım. Darısı türk telekoma.;negatif
Turkcell İletişim Hizmetleri AŞ tarafından, elektrik ticareti yapmak üzere 2 milyon lira sermayeli bir enerji şirketi kurulacağı bildirildi.;pozitif
Hem Türk Telekom hem de Turkcell üyesi olmak... İnsan daha nasıl yolunma heveslisi olabilir ki.;negatif
@tombulbaykus Turkcell TV+ hizmetini kullanırken, hangi durumlarda yavaşlık yaşadığınızı detaylı olarak DM'den paylaşır mısınız?;notr
@SuperYardim hani bu işaret asla yoktu turkcell???;negatif
@ilhanefe @turktelekom Galiba en iyisi Turkcell superonline !;pozitif
Turkcell gibi bir kurumun bu kadar ciddiyetsiz ve sorumsuz tavrını protesto ediyorum.@TurkcellHizmet;negatif
BiP Spor başlıyor. Programı her gün 13:00-14:00 arası Turkcell TV+ aplikasyonundaki Life Plus kanalında izleyebilirsiniz.;notr
Beyler o kadar turkcell e sovmussunuz ama bugun $TCELL +2.37% yapmis;pozitif
Turkcell olan var mı lan 500 MB atayım;notr
@Kaan_Terzioglu lütfen acil çözüm burada bin kişi çalışıyor merkezi bir yer turkcell çekmiyor rezil olduk;negatif
Koca ofiste 30 kişiyiz Turkcell,vadafone olan adam çarur çutur nette ben interneti geçtim telefonla konuşamıyorum a.k @turktelekom yeter a.k;pozitif
@Turkcell +bilmeyen bir çalışandan hizmet almak istemiyorum, bir Güler yüz Yok emir kipi ile konuşmak falan Turkcell gibi kurumsal bir++;negatif
İş ilanı: MARKA İŞ ORTAKLIĞI YÖNETİCİSİ - Turkcell İletişim Hizmetleri A.Ş. [İstanbul(Asya) - 20.02.2017] //...;notr
Turkcell de olmasa ne yapcaz aq;pozitif
@BloombergHT (SPK), 22 Şubatta Turkcell ve Koç Holding hisselerinde yaşanan sert hareketlerin sorumlularını buldu.E…;notr
Satışlara devam ?? (@ Turkcell @GlobalBilgi in Arsin, Trabzon w/ @mlh_eypglu);notr
Elektrik enerjisi ticareti ve satışında faaliyet gösterecek Turkcell Enerji Çözümleri'nin kuruluşu tescil edildi.;notr
"""Turkcell Global Bilgi G.M Çağatay Aynur; BDDK düzenlemesinden, cazibe merkezlerine kadar pek çok konuda bilgi verdi…""";pozitif
Turkcell CEO'su @Kaan_Terzioglu ile gerçekleştirdiğimiz programın tümünü izlemek için resmi youtube adresimiz:;notr
Müşteri İlişkileri Elemanı - TURKCELL SUPERONLINE ULUBAY BİLİŞİM [Ankara - 10.02.2017];notr
Babamın turkcell hesapına girdiğimize babamın üstüne almadığı bir hazır kart çıktı bu insanlar götleriyle mi iş yapıyorlar ben anlamıyorum;negatif
@egemveli off napcam turkcell de soyguncu;negatif
Turkcell iş ortağımız yoluyla milletten para çarpmanın peşinde.Bu tür kazık yiyenler lütfen konuyu gündeme taşısın.farkına varmadan simclub;negatif
@DilsadSimsek @Turkcell 1 ay oldu vodafone geceli iptal edip mecbur yine turkcell e gecicem bende allah vodafone yi bildigi gibi yapsın ins.;pozitif
Turkcell'i şu an ahbap çavuşlar yonetiyor. İşler iyiyken göze batmaz boyle seyler ama ilk sıkıntıda patladılar.Bizim ekonominin sorunu da bu;negatif
@alperocal Digiturk'te genel olarak kalite düşük zaten.Bende Turkcell TV var TRT'nin görüntüsü oldukça iyi. Tivibu uydu mu internet kutu mu?;pozitif
Gecen sene turkcell bu konuda köylü insanlara oynayarak 14 subat reklami yapmisti alt ve orta sinif bunlara karsi cok tedbirli olmali;negatif
Sevgililer gününün tek katkısı turkcell hediye interneti gerçekten diycekken netimizi harcayacak biri olmadığını farkettiim sjjsj;pozitif
Ensar’a sponsor olan Turkcell’in yıllık kârı yüzde 27 düştü: Çocuk tecavüzlerinin ve pek…;negatif
@vodafone Turkcell den bu akşam vodafone a geçtim.İnternet hızım 148 mbit ten 14 mbite düştü böyle birşey olamaz ya aynı yerde aynı mekanda!;pozitif
@Anil_esk sayende turkcell den teşekkür mesajı aldım bir çalışanın maaşını ödediğim için..;notr
Sevgililer gununden once gel mesajini sevgililer gununde atan koca yurekli Turkcell i de ayrica alkislamak isterim;pozitif
Peki bu turkcell hız testi reklamındaki eleman neden trakyalı gibi konusuyor;notr
.@ilkerdurali ve @erketumer ile @bip_iddia başladı. Canlı yayını Turkcell Tv+ aplikasyonundan Life Plus kanalında i…;notr
Turkcell fotoğraf paylaşınca güzel:) @ Yerözler Ada Telekom-Turkcell;pozitif
@TTDestek böyle dandik hizmet 0 kalite haftalar sonrası geribildirim kimde varki geçin kardeşim vodafone a turkcell e..;pozitif
Ciğerim yandı anasını satayım ya öyle telefon faturasımı olur Turkcell sayemde ayakta;negatif
Burdan tüm turkcell yetkililerin anasıngile selam söylüyorum;negatif
? (@ Turkcell Maltepe Plaza in İstanbul, Türkiye);notr
@VodafoneDestek beceremiyorsanız ttnet e rica edin benim neti Allah rızası için yapıversinler yada turkcell e filan zırlayın belki acırlar;pozitif
Reklama bir anlam veremedim bu sefer olmamış turkcell ??;negatif
Turkcell Superonline 1000 Mbps Reklam Filmi -   Superonline 1000 Mbps Reklam Filmi;notr
Tarsu Turkcell'deki çalışanları taramak istiyorum. Bu kadar ilgisiz çalışanları seçerek koymuşlar herhalde oraya!!! ??;negatif
Turkcell li olmak zengin  işi diyorlar bizde ondandir;negatif
Kızlarla ne kadar fakir olduğumuz hakkında konuşurken turkcellden mesaj geldi mesaj içeriği FATURANIZIN SON ÖDEME TARİHİ sağol turkcell;notr
Yav internetim yoktu bi anda bildirimler geldi,bakiye 0.Turkcell şaşırdın mı krdş?;negatif
Turkcell, İstanbul Şehir Üniversitesi öğrencileriyle bir araya geldi!  #ÖnceTürkiye #üstad;notr
"""""""Turkcell online ve offline satış ve servis kanallarının entegrasyonuna yatırım yapıyor"""" Haberin Tamamı içi...…""";notr
"""+ Komili, Kırlangıç, Banvit, Türk Telekom, Telsim, Turkcell; Mersin, İzmir, Kuşadası Limanları ve daha bir çokları yabancılara satıldı.""";negatif
Dunyanin en ruhsuz Nba Allstarini izliyoum Turkcell Superonline Tv+'da iki tane alakasiz sunucu tnx;notr
#globalbilgi #izmir?? #yemekteyiz @ Turkcell Global Bilgi İzmir;notr
Mobil veriye can çekiştiriyorum sonra da Turkcell cüzdanıma can çekiştiriyor. Wifi'ysal sorunlar falan..;negatif
Turkcell ve kchol tuhaf işler oldu böyle yanlışlık olmaz.organize piyasayı sallama operasyonu..spk tebliğ yayınlayacağını bunlarla uğraşsın;negatif
"""#Turkcell  #VoLTE uçak modunda  dahil """"Turkcell Wi-Fi """" olarak kurumsal hattımı aktif(aranma arama) kullanabiliyoru…""";notr
@TurkcellHizmet turkcell bey beni aradınız ama suratıma kapattınız söylermisiniz tekrar arasınlar beni;negatif
Aq turkcell sarı kutu diye bisey gelmiş puanla bedava internet veriyodu sosyal meyda paketi aldim aylik 20mb verdi dalga mi geciyosunuz aq;negatif
Turkcell'in GNÇYTNK programı için başvurular 80 bini buldu  #hayalimdekibaşbakan;pozitif
Abi turkcell 30 tlmi yedi şaka gibi amk;negatif
Ensar sponsoru Turkcell'in 2016 kârı yüzde 27 düştü @cumhuriyetgzt  beter ol turkcell;negatif
Totiliğin lüzumu yok. (@ Turkcell Global Bilgi Spor Salonu);notr
@Murat__Erkan @SuperYardim müşteri hizmetlerini her aradığımda bana turkcell hattınız varsa 4 gb internet yukleleyim diyolar istemiyorum;pozitif
Turkcell 2300 Kişi Alacak;pozitif
GELİR İDARESİ FAZLA DAN ALDİGİ 1.30 U GERİ İADE ETTİ,TURKCELL 1.10 LUK TELSİZ K.UCRETİNİ CARTT GERİ ALDİ  TSKRLER;negatif
Turkcell Global Bilgi’den 2017’de 1500 kişiye istihdam;pozitif
Salla kazan yeniden gelmiş Turkcell yess ??;pozitif
Turkcell çoştu.. Bir gole 200 mb.;pozitif
İyi bir Turkcell müşterisi olmanın cezasını çekiyorum. Negzel değil mi ?;negatif
Turkcell canımsınnn;pozitif
Turkcell Superonline, süper Allah belanı versin.;negatif
Turkcell boyut atladı Artık hiç çekmiyor,internet zaten ağır Haktır ya onca para ödüyoruz be kardeşim;negatif
@Kaan_Terzioglu yetkili servisler hakkında herhangi bir yaptırım yokmu ? Sırf sizler için geçtiğimiz Turkcell de magdur edilmek  çok uzucu;negatif
Turkcell Salla Kazan Kampanyası 2017;pozitif
Turkcell'in 2016 karında büyük düşüş;negatif
@TurkcellHizmet bir hafta önce verdiğim 61828612 nolu şikayet kaydıma rağmen 15 gündür turkcell geçiş yapamadım hala beklemedeyim.;negatif
@Merrvesonmezz Turkcell TV+ hizmetinizde karşılaştığınız sorunu ve müşteri numaranızı DM'den iletir misiniz?;notr
@jasoniks ooo buram buram turkcell plaza çalışanıyım kokulu tweet.;pozitif
Bugünde aşk sözcükleriyle dolu bı günaydın mesajı yerine Turkcell den gelen mesajı okudum..Ama yinede günaydın ?;notr
2 GB internet yaptırıp üstüne bedava 5 GB daha veren turkcell adamsın.;pozitif
Coaching Lean & Agile (@ Turkcell Küçükyalı Plaza in Maltepe, Istanbul w/ @projera @kamil_karatas);notr
Turkcell hani din  düşmanı olan İsrail varya  onlara satılmış. Güçlü Türkiye, Milli idare yine tepkisini göstermiş bravo. #bilseniziyiolur;negatif
Şanlıurfa'da yaşayan 1389 müşterisine 1 ay kullanabilecekleri 150dk+150sms+150mb paketi tabımlanmış. Harikasın TURKCELL ???;pozitif
@didemdenef sonra huawei ile tuekcellin toplantisi basliycak dedi. Cok sukur turkcell  biraz isleri durdurdu da babamla 20 dakika konustum;notr
Dreamers Club olarak sizleri de 14 Şubat'ta TURKCELL GNÇYTNK etkinliğinde aramızda görmekten mutluluk duyarız. ?;notr
Turkcell'in GNÇYTNK programına 80 bin kişi başvurdu;pozitif
Turkcell'den ADAMLIK;pozitif
Yandex-Turkcell işbirliği arama motoru: “Yaani”;notr
turkcell annemin kizlik soyadinin ilk iki harfini neden merak ediyosun;negatif
@ezequiellavezzi @VodafoneTR turkcell aynısını bana yaptı yeni gelen daha avantajlı hep 14 yıılık trkcel gitti vodafone geldi bende;negatif
@webtekno aynen yıl 2017 bizim evde ne turktelekom ne turkcell ne de vodafone cekıyor alt yapıyok;negatif
Satışlara devam ?? (@ Turkcell @GlobalBilgi in Arsin, Trabzon w/ @gokberk_061 @mlh_eypglu);notr
@Lodbjk valla turkcell 2gb paket vermişti maça sakladım;pozitif
Turkcell in 1gb arkasından gloria jean's in karamel latte hediyesi ile başlayan günden umudum artıyor. Diren #turistrehberleri ??;pozitif
Turkcell ve Yandex, Yerli Arama Motoru 'Yaani' İçin Ortak Oldular -;notr
"""Turkcell  aramızdaki ilişkiyi ileri boyuta taşıdı. Bu saate karşı  mesaj çekiyor artık. Yakında """"uyudun mu"""" yazacak.""";notr
